country,continent,year,lifeExp,pop,gdpPercap,total_gdp_usd,iso_alpha,iso_num
Zambia,Africa,1982,51.82100000000001,6100407,1408.678565,8593512578.675955,ZMB,894
Zambia,Africa,1987,50.82100000000001,7272406,1213.315116,8823720129.489096,ZMB,894
Zambia,Africa,1992,46.1,8381163,1210.884633,10148621483.368177,ZMB,894
Zambia,Africa,1997,40.238,9417789,1071.353818,10089784202.268402,ZMB,894
Zambia,Africa,2002,39.19300000000001,10595811,1071.6139380000004,11354618752.013721,ZMB,894
Zambia,Africa,2007,42.38399999999999,11746035,1271.211593,14931695863.783754,ZMB,894
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,1253572117.4761236,ZWE,716
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,1891590901.3437538,ZWE,716
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,2255531193.8844047,ZWE,716
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,2846372532.1147585,ZWE,716
Zimbabwe,Africa,1972,55.635,5861135,799.3621757999998,4685169626.257532,ZWE,716
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,4553746742.390185,ZWE,716
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,6024110453.881136,ZWE,716
Zimbabwe,Africa,1987,62.351000000000006,9216418,706.1573059,6508240904.928266,ZWE,716
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,7422611852.129504,ZWE,716
Zimbabwe,Africa,1997,46.809,11404948,792.4499602999998,9037850589.823563,ZWE,716
Zimbabwe,Africa,2002,39.989,11926563,672.0386227000001,8015110972.064782,ZWE,716
Zimbabwe,Africa,2007,43.487,12311143,469.70929810000007,5782658337.338729,ZWE,716
